school_name,department_name
극동대학교,기타(소속학과없음)
극동대학교,기타모집단위
극동대학교,디자인학과
극동대학교,만화애니메이션학과
극동대학교,미디어영상제작학과
극동대학교,미래교양대학
극동대학교,반도체공학전공
극동대학교,방사선학과
극동대학교,사회복지학전공
극동대학교,사회체육학과
극동대학교,시니어복지상담학과
극동대학교,식품영양학과(정원외)
극동대학교,연극연기학과
극동대학교,인재개발학부
극동대학교,임상병리학과
극동대학교,작업치료학과
극동대학교,조선정비학과
극동대학교,초등특수교육전공
극동대학교,친환경에너지공학전공
극동대학교,항공모빌리티학과
극동대학교,항공안전관리학전공
극동대학교,항공운항서비스학과
극동대학교,항공운항학과
극동대학교,항공정비학과
극동대학교,항공학부
극동대학교,해킹보안학전공
극동대학교,헬리콥터운항학전공
극동대학교,호텔경영학과
극동대학교,호텔외식조리학전공
글로벌사이버대학교,AI드론학부
글로벌사이버대학교,경영학부
글로벌사이버대학교,기타(소속학과없음)
글로벌사이버대학교,뇌교육학과
글로벌사이버대학교,뇌기반감정코칭학과
글로벌사이버대학교,동양학과
글로벌사이버대학교,명상치료학과
글로벌사이버대학교,미디어콘텐츠창작학과
글로벌사이버대학교,방송연예학과
글로벌사이버대학교,브레인트레이닝학과
글로벌사이버대학교,사회복지학부
글로벌사이버대학교,상담심리학과
글로벌사이버대학교,선도문화학과
글로벌사이버대학교,스포츠건강학부
글로벌사이버대학교,실용영어학과
글로벌사이버대학교,재테크마케팅학과
글로벌사이버대학교,휴먼테크창의융합계열
금강대학교,경영학전공
금강대학교,공공정책학부
금강대학교,기타(소속학과없음)
금강대학교,기타모집단위
금강대학교,로터스칼리지
금강대학교,불교인문학부
금강대학교,불교학전공
금강대학교,사회복지학전공
금강대학교,프라마나(仁問과학)학부
금강대학교,프라마나전공
금강대학교,행정학전공
기독간호대학교,간호학과
기독간호대학교,기타(소속학과없음)
김천대학교,간호학과
김천대학교,건강재활서비스학과
김천대학교,경찰소방학과
김천대학교,기초교양학부
김천대학교,기타(소속학과없음)
김천대학교,기타모집단위
김천대학교,물리치료학과
김천대학교,방사선학과
김천대학교,사회복지상담학부
김천대학교,사회복지상담학부(사회복지전공)
김천대학교,사회복지상담학부(상담심리전공)
김천대학교,산업안전경영학부
김천대학교,산업안전경영학부(산업경영전공)
김천대학교,산업안전경영학부(산업안전전공)
김천대학교,생활체육학과
김천대학교,스마트모빌리티학과
김천대학교,스마트물류시스템공학과
김천대학교,스포츠재활학과
김천대학교,안경광학과
김천대학교,유아교육과
김천대학교,임상병리학과
김천대학교,창의융합학부
김천대학교,치기공학과
김천대학교,치위생학과
김포대학교,게임콘텐츠과
김포대학교,경찰행정과
김포대학교,공간디자인과
김포대학교,글로벌실용무용과
김포대학교,글로벌실용무용학과
김포대학교,글로벌호텔서비스과
김포대학교,기타(소속학과없음)
김포대학교,레저스포츠과
김포대학교,마케팅경영과
김포대학교,무도경호과
김포대학교,보건복지과
김포대학교,보건복지학과
김포대학교,보건행정과(3년제)
김포대학교,보건행정학과
김포대학교,부동산과
김포대학교,뷰티아트과(아트전공)
김포대학교,뷰티아트과(헤어전공)
김포대학교,시각영상디자인과
김포대학교,실용음악과
김포대학교,아동보육과
김포대학교,아동보육학과
김포대학교,연기과
김포대학교,유아교육과
김포대학교,유아교육학과
김포대학교,유튜브크리에이터과
김포대학교,자유전공학과
김포대학교,전기차드론과
김포대학교,철도경영과
김포대학교,컴퓨터코딩과
김포대학교,태권도융합과
김포대학교,패션콘텐츠과
김포대학교,호텔제과제빵과
김포대학교,호텔조리과
김포대학교,호텔조리학과
김해대학교,AI융합의료과
김해대학교,간호학과
김해대학교,기타(소속학과없음)
김해대학교,물리치료과
김해대학교,물리치료학과
김해대학교,뷰티케어과
김해대학교,사회복지계열
김해대학교,산업소방안전과
김해대학교,스포츠재활과(축구)
김해대학교,안경광학과
김해대학교,유아교육과
김해대학교,응급구조과
김해대학교,임상병리과
김해대학교,치위생과
김해대학교,호텔조리제과제빵과
나사렛대학교,IT인공지능학부
나사렛대학교,간호학과
나사렛대학교,경영학과
나사렛대학교,경찰행정학부
나사렛대학교,경찰행정학전공
나사렛대학교,공공행정학전공
나사렛대학교,글로벌비즈니스학과
나사렛대학교,금융부동산학과
나사렛대학교,기독교학부
나사렛대학교,기타(소속학과없음)
나사렛대학교,기타모집단위
나사렛대학교,물리치료학과
나사렛대학교,방송시각영상디자인학부
나사렛대학교,사회복지학부
나사렛대학교,상담심리학과
나사렛대학교,수어통역교육전공
나사렛대학교,스포츠재활트랙
나사렛대학교,실용음악학과
나사렛대학교,아동심리교육학과
나사렛대학교,언어치료학과
나사렛대학교,언어치료학전공
나사렛대학교,유아특수교육과
나사렛대학교,음악목회학전공
나사렛대학교,응급구조학과
나사렛대학교,인간재활학전공
나사렛대학교,임상병리학과
나사렛대학교,"재활스포츠학부(특수체육학트랙,스포츠재"
나사렛대학교,재활의료공학과
나사렛대학교,재활자립학부
나사렛대학교,"재활치료학부(언어치료학전공,심리상담학"
나사렛대학교,중등특수교육과
나사렛대학교,쿰칼리지
나사렛대학교,태권도학과
나사렛대학교,특수교육과
나사렛대학교,특수체육학트랙
나사렛대학교,항공호텔관광경영학과
나사렛대학교,"휴먼재활학부(인간재활학전공,수어통역교"
나주대학교,건축조경과
나주대학교,글로벌뷰티경영관리과
나주대학교,기타(소속학과없음)
나주대학교,라이브커머스복지과
나주대학교,문화예술복지과
나주대학교,문화예술체육복지학부
나주대학교,사회복지교육과
나주대학교,사회복지상담교육과
나주대학교,사회복지실천과
나주대학교,사회복지학부
나주대학교,사회사업복지과
나주대학교,사회체육복지과
나주대학교,스마트팜에너지과
나주대학교,아동노인복지과
나주대학교,지역사회복지과
나주대학교,치위생과
나주대학교,토목조경과
나주대학교,평생교육복지상담과
남부대학교,IT경영학과
남부대학교,간호학과
남부대학교,경찰행정학과
남부대학교,교양학부
남부대학교,기계소재공학과
남부대학교,기타(소속학과없음)
남부대학교,무도경호학과(신)
남부대학교,물리치료학과
남부대학교,방사선학과
남부대학교,사회복지학과
남부대학교,스포츠레저학과
남부대학교,식품영양학과
남부대학교,유아교육과
남부대학교,응급구조학과
남부대학교,자동차기계공학과(신)
남부대학교,전기공학과
남부대학교,초등특수교육과
남부대학교,한국어학과
남부대학교,향장미용학과
남부대학교,호텔조리학과
남서울대학교,가상현실학과
남서울대학교,간호학과
남서울대학교,건축공학과
남서울대학교,건축학과(5)
남서울대학교,경영학과
남서울대학교,공간조형디자인학과
남서울대학교,관광경영학과
남서울대학교,광고홍보학과
남서울대학교,교양과정부
남서울대학교,글로벌무역학과
남서울대학교,글로벌한국어문화학과
남서울대학교,글로벌한국학과
남서울대학교,기타(소속학과없음)
남서울대학교,드론공간정보공학과
남서울대학교,멀티미디어학과
남서울대학교,물리치료학과
남서울대학교,바이오헬스컨디셔닝학과
남서울대학교,보건행정학과
남서울대학교,부동산학과
남서울대학교,뷰티보건학과
남서울대학교,뷰티향장학과
남서울대학교,빅데이터경영공학과
남서울대학교,사회복지학과
남서울대학교,세무학과
남서울대학교,스마트팜학과
남서울대학교,스포츠건강관리학과
남서울대학교,스포츠비즈니스학과
남서울대학교,시각미디어디자인학과
남서울대학교,실용음악학과
남서울대학교,아동복지학과
남서울대학교,영상예술디자인학과
남서울대학교,영어과
남서울대학교,유통마케팅학과
남서울대학교,응급구조학과
남서울대학교,일어일문학과
남서울대학교,임상병리학과
남서울대학교,전자공학과
남서울대학교,중국학과
남서울대학교,지능정보통신공학과
남서울대학교,치위생학과
남서울대학교,컴퓨터소프트웨어학과
남서울대학교,호텔경영학과
남서울대학교,휴먼케어학과
농협대학교,기타(소속학과없음)
농협대학교,협동조합디지털경영과
농협대학교,협동조합디지털경영학과
단국대학교,SW융합대학
단국대학교,SW융합학부
단국대학교,SW융합학부 SW융합경제경영전공
단국대학교,SW융합학부 SW융합바이오전공
단국대학교,SW융합학부 SW융합법학전공
단국대학교,SW융합학부 SW융합콘텐츠전공
단국대학교,SW융합학부 글로벌SW융합전공
단국대학교,간호대학
단국대학교,간호학과
단국대학교,건축학부
단국대학교,건축학부 건축공학전공
단국대학교,건축학부 건축학전공
단국대학교,경영경제대학
단국대학교,경영공학과
단국대학교,경영학부
단국대학교,경영학부 경영학전공
단국대학교,경영학부 회계학전공
단국대학교,경제학과
단국대학교,고분자공학전공
단국대학교,고분자시스템공학부
단국대학교,고분자시스템공학부 고분자공학전공
단국대학교,고분자시스템공학부 파이버융합소재공학전
단국대학교,공공정책학과
단국대학교,공공정책학과(야)
단국대학교,공과대학
단국대학교,공연영화학부
단국대학교,공연영화학부 뮤지컬전공
단국대학교,공연영화학부 연극전공
단국대학교,공연영화학부 영화전공
단국대학교,공예전공
단국대학교,과학교육과
단국대학교,과학기술대학
단국대학교,광고홍보전공
단국대학교,교직교육과
단국대학교,국어국문학과
단국대학교,국제스포츠학부
단국대학교,국제스포츠학부 골프전공
단국대학교,국제스포츠학부 국제스포츠전공
단국대학교,국제스포츠학부 운동처방재활전공
단국대학교,국제스포츠학부 태권도전공
단국대학교,국제학부 국제경영학전공
단국대학교,글로벌경영학과
단국대학교,글로벌기초교육학부
단국대학교,글로벌한국어과
단국대학교,기계공학과
단국대학교,기타(소속학과없음)
단국대학교,기타모집단위
단국대학교,뉴뮤직학부
단국대학교,뉴뮤직학부 뮤직테크놀러지 전공
단국대학교,뉴뮤직학부 싱어송라이팅전공
단국대학교,뉴뮤직학부 재즈퍼포먼스전공
단국대학교,도시계획부동산학부
단국대학교,도시지역계획학전공
단국대학교,도예과
단국대학교,동양화전공
단국대학교,디자인학부
단국대학교,디자인학부 커뮤니케이션디자인전공
단국대학교,디자인학부 패션산업디자인전공
단국대학교,모바일시스템공학과
단국대학교,무역학과
단국대학교,무용과
단국대학교,문과대학
단국대학교,문예창작과
단국대학교,물리치료학과
단국대학교,물리학과
단국대학교,미디어커뮤니케이션학부
단국대학교,미술학부
단국대학교,바이오소재융합공학과
단국대학교,바이오헬스융합학부
단국대학교,법과대학
단국대학교,법학과
단국대학교,보건행정학과
단국대학교,부동산학전공
단국대학교,사범대학
단국대학교,사이버보안학과
단국대학교,사학과
단국대학교,사회과학대학
단국대학교,사회복지학과
단국대학교,산업경영학과
단국대학교,상담학과
단국대학교,생명공학대학
단국대학교,생명과학부
단국대학교,생명자원학부
단국대학교,생명자원학부 녹지조경학전공
단국대학교,생명자원학부 동물생명공학전공
단국대학교,생명자원학부 식량생명공학전공
단국대학교,생명자원학부 환경원예학전공
단국대학교,생활체육학과
단국대학교,서양화전공
단국대학교,소프트웨어학과
단국대학교,수학과
단국대학교,수학교육과
단국대학교,스포츠경영학과
단국대학교,스포츠과학대학
단국대학교,식품공학과
단국대학교,식품영양학과
단국대학교,식품자원경제학과
단국대학교,신소재공학과
단국대학교,심리치료학과
단국대학교,아시아중동학부
단국대학교,아시아중동학부 몽골학전공
단국대학교,아시아중동학부 베트남학전공
단국대학교,아시아중동학부 일본학전공
단국대학교,아시아중동학부 중국학전공
단국대학교,아시아중동학부 중동학전공
단국대학교,약학과
단국대학교,약학대학
단국대학교,에너지공학과
단국대학교,연기영상예술학과
단국대학교,영미인문학과
단국대학교,영상콘텐츠전공
단국대학교,영어과
단국대학교,예술대학
단국대학교,외국어대학
단국대학교,유럽중남미학부
단국대학교,유럽중남미학부 독일학전공
단국대학교,유럽중남미학부 러시아학전공
단국대학교,유럽중남미학부 스페인중남미학전공
단국대학교,유럽중남미학부 포르투갈브라질학전공
단국대학교,유럽중남미학부 프랑스학전공
단국대학교,융합반도체공학과
단국대학교,융합시스템공학전공
단국대학교,음악예술대학
단국대학교,음악학부
단국대학교,음악학부 관현악전공
단국대학교,음악학부 국악전공
단국대학교,음악학부 성악전공
단국대학교,음악학부 작곡전공
단국대학교,음악학부 피아노전공
단국대학교,의과대학
단국대학교,의생명공학부
단국대학교,의생명공학부 의생명공학전공
단국대학교,의생명과학부
단국대학교,의생명과학부 미생물학전공
단국대학교,의생명과학부 생명과학전공
단국대학교,의생명과학부 의생명시스템학전공
단국대학교,의예과
단국대학교,의학과
단국대학교,임상병리학과
단국대학교,자유교양대학(공학계열)
단국대학교,자유교양대학(예체능계열)
단국대학교,자유교양대학(의학계열)
단국대학교,자유교양대학(인문사회계열)
단국대학교,자유교양대학(자연과학계열)
단국대학교,저널리즘전공
단국대학교,전자전기공학과
단국대학교,정치외교학과
단국대학교,제약공학과
단국대학교,조소전공
단국대학교,철학과
단국대학교,첨단인재융합학부
단국대학교,체육교육과
단국대학교,치과대학
단국대학교,치위생학과
단국대학교,치의예과
단국대학교,치의학과
단국대학교,컴퓨터공학과
단국대학교,코스메디컬소재학과
단국대학교,토목환경공학과
단국대학교,통계데이터사이언스학과
단국대학교,특수교육과
단국대학교,한국학과
단국대학교,한문교육과
단국대학교,해병대군사학과
단국대학교,행정학과
단국대학교,화학공학과
단국대학교,화학과
대경대학교,K-POP과
대경대학교,K-모델연기과
대경대학교,K-뷰티과
대경대학교,간호학과
대경대학교,경찰군사학과
대경대학교,경찰탐정과
대경대학교,경호보안과
대경대학교,경호스포츠과학학과
대경대학교,공연예술학과
대경대학교,국제태권도과
대경대학교,군사학과
대경대학교,기타(소속학과없음)
대경대학교,동물보건과
대경대학교,동물사육복지과
대경대학교,동물사육복지학과
대경대학교,모델과
대경대학교,모델학과
대경대학교,미디어영상과
대경대학교,방송영상과
대경대학교,분장예술과
대경대학교,뷰티학과
대경대학교,뷰티학부
대경대학교,사회복지과
대경대학교,사회복지학과
대경대학교,세계주류양조과
대경대학교,스포츠경기지도과
대경대학교,스포츠재활과
대경대학교,실용댄스과
대경대학교,안경광학과
대경대학교,연극영화과
대경대학교,외식창업조리과
대경대학교,임상병리학과
대경대학교,자동차딜러과
대경대학교,제과제빵카페과
대경대학교,푸드아트학과
대경대학교,호텔조리과
대경대학교,호텔조리마스터과
대경대학교,호텔크루즈학과
대경대학교,호텔크루즈학부
대구가톨릭대학교,AI모빌리티SW융합전공
대구가톨릭대학교,AI빅데이터공학과
대구가톨릭대학교,IT운영관리SW융합전공
대구가톨릭대학교,IT운영관리전공
대구가톨릭대학교,간호학과
대구가톨릭대학교,건강식품관리전공
대구가톨릭대학교,건축공학과
대구가톨릭대학교,건축학과
대구가톨릭대학교,게임공학전공
대구가톨릭대학교,게임웹서비스SW융합전공
대구가톨릭대학교,경북첨단산업융합전공(바이오헬스디바이스
대구가톨릭대학교,경북첨단산업융합전공(산림고령친화서비스
대구가톨릭대학교,경북첨단산업융합전공(이차전지)
대구가톨릭대학교,경북첨단산업융합전공(항노화식의약화장품
대구가톨릭대학교,경영학과2
대구가톨릭대학교,경찰탐정학과
대구가톨릭대학교,경찰행정학과
대구가톨릭대학교,공무원공기업학과
대구가톨릭대학교,광고홍보전공
대구가톨릭대학교,교육학과
대구가톨릭대학교,구강보건공학융합전공
대구가톨릭대학교,국어교육과
대구가톨릭대학교,국제의료경영학과
대구가톨릭대학교,국제한국어전공
대구가톨릭대학교,군사학과
대구가톨릭대학교,글로벌문화콘텐츠학과
대구가톨릭대학교,글로벌비즈니스대학
대구가톨릭대학교,글로벌비즈니스전공
대구가톨릭대학교,글로벌항공서비스학과
대구가톨릭대학교,금속주얼리디자인과
대구가톨릭대학교,기계공학과
대구가톨릭대학교,기타(소속학과없음)
대구가톨릭대학교,기타모집단위
대구가톨릭대학교,디자인대학
대구가톨릭대학교,디지털디자인과
대구가톨릭대학교,라이프케어학부
대구가톨릭대학교,로봇공학과
대구가톨릭대학교,문헌정보학과
대구가톨릭대학교,문화예술경영전공
대구가톨릭대학교,물리치료학과
대구가톨릭대학교,미디어디자인전공
대구가톨릭대학교,미디어영상광고홍보학부
대구가톨릭대학교,미래자동차공학과
대구가톨릭대학교,미래자동차부품전공
대구가톨릭대학교,미래차융합전공
대구가톨릭대학교,바이오메디대학
대구가톨릭대학교,바이오화학의약융합전공
대구가톨릭대학교,반도체전자공학과
대구가톨릭대학교,반려동물보건학과
대구가톨릭대학교,방사선학과
대구가톨릭대학교,배터리공학과
대구가톨릭대학교,보건안전학과
대구가톨릭대학교,복지서비스학과
대구가톨릭대학교,부동산경영학과
대구가톨릭대학교,부동산학과
대구가톨릭대학교,뷰티케어전공
대구가톨릭대학교,사이버보안전공
대구가톨릭대학교,사회과학대학
대구가톨릭대학교,사회복지학과
대구가톨릭대학교,산업디자인과
대구가톨릭대학교,상담심리학과
대구가톨릭대학교,생활체육학과
대구가톨릭대학교,소방방재학과
대구가톨릭대학교,소프트웨어융합학과
대구가톨릭대학교,수학교육과
대구가톨릭대학교,스마트시티SW연계전공
대구가톨릭대학교,스마트혁신경영전공
대구가톨릭대학교,시각디자인과
대구가톨릭대학교,식품영양학과
대구가톨릭대학교,신학부
대구가톨릭대학교,신학전공
대구가톨릭대학교,실용음악과
대구가톨릭대학교,심리학과
대구가톨릭대학교,아동학과
대구가톨릭대학교,안경광학과
대구가톨릭대학교,약학부
대구가톨릭대학교,약학부(통합6년제)
대구가톨릭대학교,약학전공
대구가톨릭대학교,약학전공(6년제)
대구가톨릭대학교,언론영상전공
대구가톨릭대학교,언어청각치료학과
대구가톨릭대학교,에너지부품소재전공
대구가톨릭대학교,엔터테인먼트SW연계전공
대구가톨릭대학교,역사교육과
대구가톨릭대학교,영어교육과
대구가톨릭대학교,영어학과
대구가톨릭대학교,영유아교육콘텐츠융합전공
대구가톨릭대학교,예술치료학과
대구가톨릭대학교,외식조리제과제빵학과
대구가톨릭대학교,원예식품학과
대구가톨릭대학교,원예치료전공
대구가톨릭대학교,유스티노자유대학
대구가톨릭대학교,유아교육과
대구가톨릭대학교,음악공연예술대학
대구가톨릭대학교,음악학과
대구가톨릭대학교,의료공학과
대구가톨릭대학교,의료보건과학전공
대구가톨릭대학교,의예과
대구가톨릭대학교,의학과
대구가톨릭대학교,인간증강SW연계전공
대구가톨릭대학교,인공지능응용SW연계전공
대구가톨릭대학교,인공지능컴퓨터전공
대구가톨릭대학교,인문사회융합빅데이터SW연계전공
대구가톨릭대학교,인터내셔널학부
대구가톨릭대학교,인터미디어아트과
대구가톨릭대학교,일어일문학과
대구가톨릭대학교,자율전공학부
대구가톨릭대학교,전기공학과
대구가톨릭대학교,정보기술경영전공
대구가톨릭대학교,제약공학과
대구가톨릭대학교,제약학전공
대구가톨릭대학교,제약학전공(6년제)
대구가톨릭대학교,지리교육과
대구가톨릭대학교,창업경영학과
대구가톨릭대학교,철학전공
대구가톨릭대학교,첨단산업학부
대구가톨릭대학교,청소년학연계전공
대구가톨릭대학교,체육교육과
대구가톨릭대학교,컴퓨터공학전공
대구가톨릭대학교,컴퓨터소프트웨어학부
대구가톨릭대학교,통합사회교육전공
대구가톨릭대학교,패션디자인과(예체능)
대구가톨릭대학교,핀테크SW연계전공
대구가톨릭대학교,한국어다문화전공
대구가톨릭대학교,한국언어문화융합전공
대구가톨릭대학교,한국학전공
대구가톨릭대학교,호텔관광학과
대구가톨릭대학교,환대산업경영전공
대구가톨릭대학교,회계세무학과
대구경북과학기술원,교양학부
대구경북과학기술원,기초학부
대구경북과학기술원,기타(소속학과없음)
대구경북과학기술원,반도체공학과
대구공업대학교,기타(소속학과없음)
대구공업대학교,레저스포츠계열
대구공업대학교,모빌리티융합과
대구공업대학교,사회복지경영계열
대구공업대학교,스마트IT융합과
대구공업대학교,스마트건축과
대구공업대학교,유아교육과
대구공업대학교,토목조경과
대구공업대학교,헤어디자인과
대구공업대학교,호텔외식조리계열
대구과학대학교,3D실용주얼리창업과
대구과학대학교,SNS응용창업학과
대구과학대학교,간호학과
대구과학대학교,간호학과(전공심화)
대구과학대학교,건축산업학과
대구과학대학교,건축인테리어과
대구과학대학교,건축인테리어학과
대구과학대학교,경찰경호행정계열
대구과학대학교,경찰경호행정과
대구과학대학교,경찰행정전공
대구과학대학교,경호전공
대구과학대학교,국방기술행정과
대구과학대학교,금융부동산과
대구과학대학교,금융부동산학과
대구과학대학교,기타(소속학과없음)
대구과학대학교,레저스포츠과
대구과학대학교,물리치료과
대구과학대학교,물리치료학과
대구과학대학교,뮤지컬연기과
대구과학대학교,반도체전자과
대구과학대학교,방송영상제작과
대구과학대학교,방송예술대학
대구과학대학교,부동산과
대구과학대학교,뷰티디자인과
대구과학대학교,뷰티헤어학과
대구과학대학교,사회복지상담과
대구과학대학교,사회복지웰빙과
대구과학대학교,식품영양조리학부
대구과학대학교,식품영양학전공
대구과학대학교,안경광학과
대구과학대학교,외식창업개발학과
대구과학대학교,유아교육과
대구과학대학교,유아교육학과
대구과학대학교,의료보험서비스학과
대구과학대학교,의무행정과
대구과학대학교,전문스포츠지도과
대구과학대학교,조리제과제빵음료전공
대구과학대학교,청소년교육지도과
대구과학대학교,청소년교육지도학과
대구과학대학교,측지정보과
대구과학대학교,측지정보학과
대구과학대학교,치위생과
대구과학대학교,치위생학과
대구과학대학교,컴퓨터정보과
대구과학대학교,패션주얼리과
대구과학대학교,평생학습상담과
대구과학대학교,헤어디자인과
대구교육대학교,기타(소속학과없음)
대구교육대학교,초등과학교육과(심화과정)
대구교육대학교,초등교육과
대구교육대학교,초등교육학과(심화과정)
대구교육대학교,초등국어교육과(심화과정)
대구교육대학교,초등미술교육과(심화과정)
대구교육대학교,초등사회교육과(심화과정)
대구교육대학교,초등수학교육과(심화과정)
대구교육대학교,초등실과교육과(심화과정)
대구교육대학교,초등영어교육과(심화과정)
대구교육대학교,초등윤리교육과(심화과정)
대구교육대학교,초등음악교육과(심화과정)
대구교육대학교,초등체육교육과(심화과정)
대구교육대학교,초등컴퓨터교육과(심화과정)
대구교육대학교,특수(통합)교육과(심화과정)
대구대학교,AI학과
대구대학교,IT융합학과
대구대학교,간호학과
대구대학교,건축공학과
대구대학교,게임학과
대구대학교,경영계열
대구대학교,경영대학
대구대학교,경영학부
대구대학교,경영학부(경영학전공)
대구대학교,경영학부(회계학전공)
대구대학교,경제금융학부
대구대학교,경제금융학부(경제통상전공)
대구대학교,경제금융학부(금융보험전공)
대구대학교,경찰학부
대구대학교,경찰학부(경찰행정학전공)
대구대학교,경찰학부(자치경찰학전공)
대구대학교,공과계열
대구대학교,공과대학
대구대학교,과학생명융합계열
대구대학교,과학생명융합대학
대구대학교,국어교육과
대구대학교,국제어문학과
대구대학교,군사학과
대구대학교,글로컬라이프대학
대구대학교,글로컬융합학부
대구대학교,글로컬융합학부(웰라이프헬스케어학전공)
대구대학교,글로컬융합학부(평생교육청소년학전공)
대구대학교,기계융복합공학과
대구대학교,기계자동차공학부
대구대학교,기계자동차공학부(기계공학전공)
대구대학교,기계자동차공학부(미래자동차공학전공)
대구대학교,기타(소속학과없음)
대구대학교,기타모집단위
대구대학교,동물자원학과
대구대학교,메카트로닉스공학과
대구대학교,문헌정보학과
대구대학교,문화예술학부
대구대학교,문화예술학부(공연예술전공)
대구대학교,문화예술학부(문화콘텐츠전공)
대구대학교,문화예술학부(미디어문예창작전공)
대구대학교,물리교육과
대구대학교,물리치료학과
대구대학교,미디어커뮤니케이션학부
대구대학교,미디어커뮤니케이션학부(광고PR전공)
대구대학교,미디어커뮤니케이션학부(영상콘텐츠전공)
대구대학교,반려동물산업학과
대구대학교,법학부
대구대학교,법학부(공공안전법학전공)
대구대학교,법학부(법학전공)
대구대학교,법행정계열
대구대학교,법행정대학
대구대학교,보건의료정보학과
대구대학교,부동산지적학과
대구대학교,뷰티스타일학과
대구대학교,사회과학계열
대구대학교,사회과학대학
대구대학교,사회복지학과
대구대학교,사회학과
대구대학교,산림자원학과
대구대학교,산업디자인학과
대구대학교,생물교육과
대구대학교,소방안전방재학과
대구대학교,수학교육과
대구대학교,스포츠레저학과
대구대학교,시각디자인융합학부
대구대학교,시각디자인융합학부(서비스마케팅디자인전
대구대학교,시각디자인융합학부(시각디자인전공)
대구대학교,식품공학과
대구대학교,식품영양학과
대구대학교,실내건축디자인학과
대구대학교,심리학과
대구대학교,아동가정복지학과
대구대학교,언어치료학과
대구대학교,에너지시스템공학과
대구대학교,역사교육과
대구대학교,영어교육과
대구대학교,원예학과
대구대학교,웹툰영상애니메이션학부
대구대학교,웹툰영상애니메이션학부(영상애니메이션전
대구대학교,웹툰영상애니메이션학부(웹툰전공)
대구대학교,유아교육과
대구대학교,유아특수교육과
대구대학교,응급구조학과
대구대학교,의료재활학과
대구대학교,인문계열
대구대학교,인문대학
대구대학교,일반사회교육과
대구대학교,일본어일본학과
대구대학교,자유전공학부
대구대학교,작업치료학과
대구대학교,재활건강증진학과
대구대학교,재활과학계열
대구대학교,재활과학대학
대구대학교,재활상담학과
대구대학교,재활심리학과
대구대학교,전자전기공학부
대구대학교,전자전기공학부(전기공학전공)
대구대학교,전자전기공학부(전자공학전공)
대구대학교,전자전기공학부(정보통신공학전공)
대구대학교,정보통신계열
대구대학교,정보통신대학
대구대학교,조경정원디자인학과
대구대학교,조형예술계열
대구대학교,조형예술대학
대구대학교,주얼리디자인학과
대구대학교,지구과학교육과
대구대학교,지리교육과
대구대학교,지역사회개발복지학과
대구대학교,청소년상담복지학과
대구대학교,체육학과
대구대학교,초등특수교육과
대구대학교,컴퓨터정보공학부
대구대학교,컴퓨터정보공학부(정보보호전공)
대구대학교,컴퓨터정보공학부(컴퓨터공학전공)
대구대학교,컴퓨터정보공학부(컴퓨터소프트웨어전공)
대구대학교,특수교육과
대구대학교,특수창의융합학과
대구대학교,패션디자인학과
대구대학교,한국어교육학부
대구대학교,한국어교육학부(한국어교육전공)
대구대학교,한국어교육학부(한국어통번역학전공)
대구대학교,행정학과
대구대학교,호텔관광경영학부
대구대학교,호텔관광경영학부(관광경영전공)
대구대학교,호텔관광경영학부(호텔관광전공)
대구대학교,화학교육과
대구대학교,휴먼케어창의학부
대구대학교,휴먼케어창의학부(실버복지복지상담학전공
대구대학교,휴먼케어창의학부(자산관리6차산업학전공
대구보건대학교,간호학과
대구보건대학교,글로벌호텔조리학과
대구보건대학교,기타(소속학과없음)
대구보건대학교,물리치료학과
대구보건대학교,반려동물보건관리학과
대구보건대학교,방사선학과
대구보건대학교,보건통합교양학부
대구보건대학교,보건행정학과
대구보건대학교,뷰티코디네이션학과
대구보건대학교,사회복지학과
대구보건대학교,소방안전관리학과
대구보건대학교,스포츠재활학과
대구보건대학교,식품영양학과(2년제)
대구보건대학교,안경광학과
대구보건대학교,언어치료학과
대구보건대학교,유아교육학과
대구보건대학교,응급구조학과
대구보건대학교,임상병리학과
대구보건대학교,작업치료학과
대구보건대학교,치기공학과
대구보건대학교,치위생학과
대구보건대학교,호텔제과제빵학과
대구보건대학교,환경보건학과
대구사이버대학교,교양학부
대구사이버대학교,기타(소속학과없음)
대구사이버대학교,놀이치료학과
대구사이버대학교,미디어콘텐츠학과
대구사이버대학교,미래과학융합대학
대구사이버대학교,미술치료학과
대구사이버대학교,발달재활학과
대구사이버대학교,사회복지상담학과
대구사이버대학교,사회복지학과
대구사이버대학교,상담심리학과
대구사이버대학교,언어치료학과
대구사이버대학교,임상심리학과
대구사이버대학교,재활상담학과
대구사이버대학교,전기전자공학과
대구사이버대학교,특수교육학과
대구사이버대학교,한국어다문화학과
대구사이버대학교,행동치료학과
대구사이버대학교,행정학과
대구예술대학교,게임웹툰전공
대구예술대학교,공연융합예술학과 무용전공
대구예술대학교,공연융합예술학과 음악전공
대구예술대학교,기타(소속학과없음)
대구예술대학교,디지털융합디자인전공
대구예술대학교,스포츠지도전공
대구예술대학교,애니웹툰학부
대구예술대학교,영상/만화애니메이션전공
대구예술대학교,예체능학부
대구예술대학교,피규어메타버스전공
대구예술대학교,회화작가전공
대구한의대학교,K-뷰티비즈니스학과
대구한의대학교,간호학과
대구한의대학교,경찰행정학과
대구한의대학교,글로벌관광전공
대구한의대학교,글로벌디지털비즈니스전공
대구한의대학교,글로벌인재학부
